,Bridge Opportunity: Opportunity Name,Bridge Opportunity: Opportunity Unique Identifier,Bridge Name,Bridge Opportunity: Country,Bridge Opportunity: Level 1 Government,Bridge Opportunity: Level 2 Government,Bridge Opportunity: Level 3 Government,Bridge Opportunity: Level 4 Government,latitude,longitude,Reason site not valid,Site Validation Comments,Flag for Rejection,River crossing deaths in last 3 years,Incident descriptions,Days per year river is flooded,Flood duration during rainy season,Current crossing method,Current crossing method URL,Notes on social information,Width of River During Flooding (m),High water line URL,Health access blocked by river,Education access blocked by river,Market access blocked by river,Other access blocked by river,Form: Created Date,Form: Created By,geometry
502,Cote d'Ivoire,1040873,Pont petit Liberia,Cote d'Ivoire,Gbeke,San-Pédro,Gabiadji,FAHE,4.979637,-6.639845,,,No,0,12,15,15,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000JNLmAQAX"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000JNLmAQAX,Près du pont  avec le vice-président DU GSC de FAHE,49,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000JNLnJQAX,,,,,6/30/22,sekredoukobénan taroworks,POINT (-6.639845 4.979637)
503,Cote d'Ivoire,1040863,Mossikro 1,Cote d'Ivoire,Gbeke,San-Pédro,Grand Bereby,Mossikto,4.718309,-6.939118,,,Yes,0,"Des vélos emportés,  un risque potentiel de noyade",20,20,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000JNJjEQAX"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000JNJjEQAX,"Au bord du pont, avec 2 femmes et trois hommes du village de Mossikro",15,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000JNJk7QAH,,,,,6/30/22,sekredoukobénan taroworks,POINT (-6.939118 4.718309)
504,Cote d'Ivoire,1042958,Lomo-Soukpèbo 1,Cote d'Ivoire,Gbeke,Sakassou,Sakassou,Akété,7.525259,-5.221263,,"Une petite rivière, pas profonde,  formant un bafond en amont, difficilement franchissable en saison des pluies.",No,0,Aucun incident n'est signalé sur ce site,30,4,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000L6oixQAB"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000L6oixQAB,"Les élèves du primaire traversent ce site pour se rendre à l?école,  les adultes traversent pour se rendre dans leurs plantations. Monsieur Kouakou N?goran Simon,  président des jeunes du village,  +2250747330347 a participé à cet entretien.",15,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000L6oinQAB,,École Primaire - Primary,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",11/10/22,sekredoukobénan taroworks,POINT (-5.221263 7.525259)
505,Cote d'Ivoire,1042955,Sran-Belakro 7,Cote d'Ivoire,Gbeke,Sakassou,Ayaou-Sran,Sran-Belakro,7.285672,-5.570033,,"Le site ne contient pas assez d?eau,  il n?est pas profond, ses large,  un affluent de bafond, franchissable en toutes saisons.",No,0,Aucun incident n'est signalé sur le site,7,1,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000L6oghQAB"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000L6oghQAB,"La communauté traverse ce site pour se rendre dans le village de Aman-Salékro. Messieurs Assié Konan Ignace,  Secrétaire général du GSC de Sran-Belakro. +2250758278274 et Kouassi Kouadio,  Secrétaire chargé de l?organisation du GSC de Sran-Belakro, +2250777419739 ont participé à l?entretien.",20,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000L6ogXQAR,,,,,11/10/22,sekredoukobénan taroworks,POINT (-5.570033 7.285672)
506,Cote d'Ivoire,1042961,Lomo-Soukpèbo 4,Cote d'Ivoire,Gbeke,Sakassou,Sakassou,Akété,7.520251,-5.229102,,Le site est un bafond,No,0,Aucun incident n'est signalé sur ce site,30,1 jour,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000L6olXQAR"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000L6olXQAR,"La communauté traverse ce site pour accéder aux plantations.  Monsieur Kouakou N?goran Simon,  président des jeunes du village,  +2250747330347 a participé à cet entretien.",30,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000L6olSQAR,,,Feme - Farms,,11/10/22,sekredoukobénan taroworks,POINT (-5.229102 7.520251)
507,Cote d'Ivoire,1044182,Adjokro 4,Cote d'Ivoire,Gbeke,Béoumi,N?guessankro,Plibo,7.998816,-5.435984,,"La traversée est un ravin,  un peu profond,  ne contient pas d?eau actuellement, la communauté traverse a pied sec.  Mais il y a une grande retenue d?eau en amont qui deborde et inonde la traversée en période de pluie.",No,0,Aucun incident n'est signalé sur le site,90,3 jours,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LuD5HQAV"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LuD5HQAV,"Monsieur Kouamé Koffi Emmanuel, Secrétaire général adjoint du GSC de Plibo,  +2250798865437 a participé à cet entretien.",30,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LuD4nQAF,Hôpital - Hospital;Pharmacie - Pharmacy,,Marché hebdomadaire - Market (weekly);Feme - Farms;Opportunités d'emploi - Employment opportunities,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Achat des unités ou de données - Airtime or data purchase;Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/30/22,sekredoukobénan taroworks,POINT (-5.435984 7.998816)
508,Cote d'Ivoire,1044171,Mandanou 1,Cote d'Ivoire,Gbeke,Béoumi,Ando-Kékrénou,Mandanou,7.53987,-5.532638,,"Le site ne contient pas d?eau actuellement,  l?eau à tari laissant une boue sur la traversée.",No,0,Aucun incident n'est signalé sur le site.,60,3 jours,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LuCpiQAF"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LuCpiQAF,"La communauté traverse ce site pour accéder aux plantations,  rendre visite à leurs parents à Bonikro et se rendre au culte religieux. Les élèves de Bonikro traversent ce site pour accéder à l?école secondaire de Ando-Kékrénou.  Monsieur Zouzou Allui Albert,  notable du village et Secrétaire chargé des relations extérieures du GSC de Mandanou,  +2250546191899 a participé à cet entretien.",50,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LuCq7QAF,,,Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/30/22,sekredoukobénan taroworks,POINT (-5.532638 7.53987)
509,Cote d'Ivoire,1044181,Adjokro 3,Cote d'Ivoire,Gbeke,Béoumi,N?guessankro,Plibo,7.992685,-5.430929,,"L?eau s?est retirée de la traversée,  elle forme une retenue d'eau en amont. Cette retenue deborde et inonde la traversée en période de pluie.  Les usagers traversent actuellement à pied sec.",No,0,Aucun incident n'est signalé sur le site,60,2 jours,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LuD3fQAF"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LuD3fQAF,"Monsieur Kouamé Koffi Emmanuel, Secrétaire général adjoint du GSC de Plibo,  +2250798865437 a participé à cet entretien",29,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LuD3BQAV,Hôpital - Hospital,,Marché hebdomadaire - Market (weekly);Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/30/22,sekredoukobénan taroworks,POINT (-5.430929 7.992685)
510,Cote d'Ivoire,1044015,Afotobo 2,Cote d'Ivoire,Gbeke,Béoumi,Béoumi,Afotobo,7.616387,-5.45287,,"Le site est très large,  profond,  contient abondamment d?eau et beaucoup de rochets, coule rapidement. Le site est utilisé seulement par les piétons.",No,5,"5 personnes sont mortes noyées en voulant traverser, plusieurs personnes sont tombées dans l?eau et ont été sauvés.",120,14 jours de crue et d?inondation,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000Ltx51QAB"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ltx51QAB,"La communauté traverse ce site pour accéder aux plantations et évacuer les produits agricoles,  pour rendre visite aux parents à Obenikro, Adjafouè. Monsieur Kouakou Kouassi,  Secrétaire général du GSC de Afotobo, +2250748972256 a participé à cet entretien.",48,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ltx4XQAR,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/25/22,sekredoukobénan taroworks,POINT (-5.45287 7.616387)
511,Cote d'Ivoire,1044026,Yoboué-N?zué,Cote d'Ivoire,Gbeke,Béoumi,Béoumi,Akadiafoué,7.597703,-5.490532,,"Le site n?est pas large,  pas profond, contient un peu d?eau, coule très lentement. Le site est aussi utilisé par les tricycles en Cette période sèche.",No,0,Aucun incident n'est signalé sur le site,30,"1 jour,  mais le site est difficilement franchissable en période de crue,  seuls les adultes traversent","<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LtxC2QAJ"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtxC2QAJ,"Monsieur N?dri Yao,  notable de Yoboué-N?zué, +2250707477204 a participé à cet entretien.",12,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtxCCQAZ,Hôpital - Hospital;Pharmacie - Pharmacy,,Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/25/22,sekredoukobénan taroworks,POINT (-5.490532 7.597703)
512,Cote d'Ivoire,1043963,Saounti 1,Cote d'Ivoire,Gbeke,Béoumi,Béoumi,Koumanbo,7.576774,-5.40622,,"Le est très petit,  pas large,  pas profond, contient très peu d?eau qui coule très lentement. La traversée est aussi utilisé par les tricycles et camions de collecte des produits agricoles.",No,0,Aucun incident n'est signalé sur le site,0,Le site est franchissable en toutes saisons,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000Ltok0QAB"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ltok0QAB,"La communauté traverse le site pour se rendre dans leurs plantations et visiter leurs parents à Konanmoukto.  Monsieur Kouamé Koffi David,  notable de Saounti, +2250153626026 a participé à cet entretien.",12,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtojWQAR,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/21/22,sekredoukobénan taroworks,POINT (-5.40622 7.576774)
513,Cote d'Ivoire,1044175,Kénéfoué 2,Cote d'Ivoire,Gbeke,Béoumi,Ando-Kékrénou,Linguébo,7.479606,-5.63604,,"Le site ne contient pas d?eau actuellement,  il s?agit d?un ravin qui se remplit d?eau en période des pluies et qui inonde la traversée. Il se forme de très grands trous en amont et en aval de la traversée.",No,0,Aucun incident n'est signalé sur le site,60,1 jour,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LuCxmQAF"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LuCxmQAF,"Messieurs Konan Kouakou Étienne,  président des jeunes de Kénéfoué, +2250749725483 et Kouakou Kouadio Éric,  Secrétaire général adjoint du GSC de Linguébo,  +2250709450467 ont participé à l?entretien.",46,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LuCx8QAF,Hôpital - Hospital;Pharmacie - Pharmacy,,Marché hebdomadaire - Market (weekly);Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/30/22,sekredoukobénan taroworks,POINT (-5.63604 7.479606)
514,Cote d'Ivoire,1044178,Plibo 2,Cote d'Ivoire,Gbeke,Béoumi,N?guessankro,Plibo,7.984992,-5.385979,,"Le site ne contient pas d?eau actuellement,  la communauté traverse le site à pied sec. Le site est une zone inondable en saison des pluies . Elle forme un bafond en amont et en aval.",No,0,Les usagers glissent et tombent régulièrement en saison des pluies,90,4 jours,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LuD03QAF"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LuD03QAF,"La communauté traverse ce site pour accéder aux plantations et rendre visite aux parents à Delakro. Monsieur N?guessan Kouamé François. Secrétaire général du GSC de Plibo,  +2250779114459 a participé à cet entretien.",44,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LuD0lQAF,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/30/22,sekredoukobénan taroworks,POINT (-5.385979 7.984992)
515,Cote d'Ivoire,1043861,Bondoukou Pli 1,Cote d'Ivoire,Gbeke,Sakassou,Dibri Assirikro,Sola-Bonikro,7.592054,-5.274658,,"Le site contient de l?eau,  légèrement profond,  large,  coule modérément. Le site est utilisé par les camionnettes et tricycles pour l?évacuation des produits agricoles.",No,3,"3 enfants se sont noyées en travaillant la rivière pour rejoindre leurs parents au champ,  la rivière était en crue.  4 personnes sont tombées dans l?eau en traversant,  elles ont été sauvées par leurs compagnons et leurs affaires emportées par l?eau.",120,7 jours,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LtKonQAF"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtKonQAF,"La communauté traverse le site pour se rendre dans leurs plantations et rendre visite aux parents dans le village de Sahebo.  Messieurs Kouamé Guy Patrice,  président des jeunes de Bondoukou Pli, +2250747125222, et Oka Olivier Kouassi N?da,  Secrétaire chargé de l?information et la communication du GSC de Sola-Bonikro,  +2250768716627 ont participé à l?entretien.",44,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtKodQAF,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/14/22,sekredoukobénan taroworks,POINT (-5.274658 7.592054)
516,Cote d'Ivoire,1044025,Fari-M?babo,Cote d'Ivoire,Gbeke,Béoumi,Béoumi,Akadiafoué,7.593857,-5.523248,,"Le site est un peu profond,  pas large,  surmonté d?un pont en bois vétuste,  contient un peu d?eau qui coule lentement,  forme un bafond en amont.  Le site est utilisé seulement par les piétons.",No,0,Aucun incident n'est signalé sur le site,60,"7 jours de crue et d?inondation,  la traversée devient infranchissable.","<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LtxBdQAJ"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtxBdQAJ,"La communauté traverse ce site pour accéder aux plantations et à l?autre rive du village. Monsieur Kouadio Kouadio Simplice,  Secrétaire chargé du suivi des travaux du GSC de Akadiafoué, +2250544976783 a participé à cet entretien.",12,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtxAHQAZ,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/25/22,sekredoukobénan taroworks,POINT (-5.523248 7.593857)
517,Cote d'Ivoire,1044173,Mandanou 3,Cote d'Ivoire,Gbeke,Béoumi,Ando-Kékrénou,Mandanou,7.521055,-5.549883,,"Le site ne contient pas d?eau actuellement,  l?eau a tari pour laisser la boue sur la traversée. Il y a bafond en amont et en aval de la traversée.",No,0,Aucun incident n'est signalé sur le site,30,1 jour,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LuCtMQAV"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LuCtMQAV,"La communauté traverse ce site pour accéder aux plantations et à Do-campement. Monsieur Zouzou Allui Albert  notable du village et Secrétaire chargé des relations extérieures du GSC de Mandanou, +2250546191899 a participé à cet entretien",46,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LuCtVQAV,,,Feme - Farms,,12/30/22,sekredoukobénan taroworks,POINT (-5.549883 7.521055)
518,Cote d'Ivoire,1044179,Adjokro 1,Cote d'Ivoire,Gbeke,Béoumi,N?guessankro,Plibo,7.970611,-5.422056,,"La traversée est sèche,  elle ne contient pas d?eau actuellement,  mais on remarque une grande retenue d?eau en amont.  C?est cette retenue d?eau qui deborde et inonde la traversée en période de pluie.",No,0,"Beaucoup de personnes,  notamment les femmes et les enfants tombent régulièrement dans l?eau en traversant avec des bagages sur la tête et bébé au dos.",60,2 jours,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LuD1ZQAV"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LuD1ZQAV,"La communauté traverse ce site pour accéder aux plantations et rendre visite aux parents à Kouadiofinkro,  Kokotikro,  Faconéssè. Les élèves de ces villages traversent ce site pour accéder à l?école primaire de Adjokro,  à l'hôpital de Plibo. Monsieur Kouamé Koffi Emmanuel,  Secrétaire général adjoint du GSC de Plibo,+2250798865437 a participé à cet entretien.",20,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LuD1jQAF,Hôpital - Hospital,École Primaire - Primary,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/30/22,sekredoukobénan taroworks,POINT (-5.422056 7.970611)
519,Cote d'Ivoire,1043972,Zedekaabo 4,Cote d'Ivoire,Gbeke,Béoumi,Béoumi,Koumanbo,7.600885,-5.44223,,Le site est un petit passage ouvert par la communauté pour relier deux bafonds situés en amont et en aval de la traversée.,No,0,Aucun incident n'est signalé sur le site,30,1 jour,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000Ltor1QAB"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ltor1QAB,"Monsieur Yao  Yao Noël,  notable de Zedekaabo,  +2250143316552 a participé à cet entretien",9,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtoqSQAR,,,Feme - Farms,,12/21/22,sekredoukobénan taroworks,POINT (-5.44223 7.600885)
520,Cote d'Ivoire,1043859,Allouboti 2,Cote d'Ivoire,Gbeke,Sakassou,Dibri Assirikro,Sola-Bonikro,7.597677,-5.246993,,"Le site ne contient pas d?eau,  mais de la boue,  c?est un bafond qui revient l'eau en période de pluie. La traversée est utilisée aussi par les tricycles.",No,0,Aucun incident n'est signalé sur le site,0,Le site est franchissable en toutes saisons,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LtKkgQAF"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtKkgQAF,"La communauté traverse ce site pour accéder aux plantations et rendre visite aux parents à Angokoun-Kpangbassou et Appiakro.  Messieurs Kouassi Kan Narcisse,  vice-président des jeunes de Allouboti, +2250757482939, et Kra Kouassi Barthélémy,  +2250708773986 ont participé à l?entretien.",17,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LtKkqQAF,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/14/22,sekredoukobénan taroworks,POINT (-5.246993 7.597677)
521,Cote d'Ivoire,1044022,Akadiafoué 2,Cote d'Ivoire,Gbeke,Béoumi,Béoumi,Akadiafoué,7.607423,-5.511065,,"La rivière n?est pas large,  pas profonde,  contient un peu d?eau qui coule lentement. La traversée est aussi utilisée par les tricycles en saison sèche.",No,0,Aucun incident n'est signalé sur le site,30,1 jour,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000Ltx7IQAR"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ltx7IQAR,"Les communautés de Akadiafoué et Obenikro traversent ce site pour accéder aux plantations et se rendre visite mutuellement. C?est aussi un raccourci pour le élèves du futur collège de proximité. Monsieur Kouakou Kouassi Delphin, Secrétaire général du GSC de Akadiafoué, +2250595203591 a participé à cet entretien.",8,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ltx9NQAR,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/25/22,sekredoukobénan taroworks,POINT (-5.511065 7.607423)
522,Cote d'Ivoire,1044017,Afotobo 4,Cote d'Ivoire,Gbeke,Béoumi,Béoumi,Afotobo,7.642796,-5.474907,,"La rivière est petite,  pas large,  pas profonde,  ne contient pas assez d?eau actuellement,  coule lentement.  Le site est aussi utilisé par les tricycles en saison sèche.",No,0,Aucun incident n'est signalé sur le site,60,1 jour de crue et d?inondation,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000Ltx65QAB"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ltx65QAB,"La communauté traverse ce site pour accéder aux plantations. Monsieur Kouakou Kouassi,  Secrétaire général du GSC de Afotobo, +2250748972256 a participé à cet entretien.",16,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ltx6OQAR,,,Feme - Farms,,12/25/22,sekredoukobénan taroworks,POINT (-5.474907 7.642796)
